text;hof_OR_none
WirSindNichtMehr ??  Darum. gehtwählen ;NOT
In welchen Ländern dürfen Frauen NICHT arbeiten und selbstbestimmt leben?  Und was haben diese Länder alle gemeinsam?  Wollen wir auch so werden?  Nein? Dann gehtwählen. ;NOT
Es gibt Tage ... da wäre ich gern Sachse. ??  AfD mit über 25% stärkste Partei in Sachsen.  Ihr habt es wirklich geschafft. Super gemacht. ??  EUWahl19;NOT
Brandenburg - Du bist der Fels in der Brandung!  AfD mit über 21% stärkste Kraft. Vielen danke liebe Nachbarn.   Auf euch kann man sich verlassen. ??;NOT
Wir werden sie ... äh ... vermissen. ????????  Chebli ;NOT
'CDU-Chefin erwägt Regeln für Meinungsäußerungen' ??  KrampKarrenbauer fordert 'Meinungsäußerungen im Internet vor Wahlen zu regulieren'     Wer in der Demokratie schläft, wacht in der Diktatur auf...    ;NOT
Grüne stärkste Kraft in Berlin. ????  Links-Grün ist out. Grün-links ist in.  Noch mehr Verbote. Noch weniger Wirtschaft.  Vielen dank ihr Vollpfosten...  EUWahl19;HOF
Deutsche Politiker exportieren seit Jahren Waffen an Türkei und Saudi Arabien. Und wegen dem StracheVideo soll man jetzt Östereich 'misstrauen'? ??  ;NOT
Drittletzter Platz für Deutschland...  Wer jedermanns Freund sein will ist am ende jedermanns Depp.  Gilt nicht nur beim Eurovision Song Contest. ??;NOT
Einen Trump brauchen wir in Deutschland auch. Und zwar dringend!   ?????????? ;NOT
Der Wahlomat zur Europawahl2019 wurde abgeschaltet. Das Verwaltungsgericht 'sieht die Chancengleichheit kleiner Parteien verletzt', weil nur maximal acht Parteien zum Vergleichen ausgewählt werden können.  ;NOT
Es ist richtig den Wahlomat abzuschalten, bis seine Beschränkung auf acht Parteien aufgehoben ist. Wozu Parteien vom Vergleich ausschließen? Man soll doch heraus finden, welche Partei die eigenen Interessen vertritt. Oder etwa nicht? ??  ;NOT
Demographie Problem? Was könnte man da nur machen?  In Ungarn werden doch tatsächlich Familien gefördert.  Problem gelöst. Ganz ohne Masseneinwanderung. Verrückt oder? ?? ;NOT
Thilo Sarrazin meint: 'Muslime, die sich gegen die politische Brutalisierung des Islam stemmen und ihren gesetzeskonformen Weg in säkularen Gesellschaften gehen wollen, sind […] eine statistische Anomalie.'   Hat er Unrecht?   ;NOT
'57% der Bundesbürger für ein Kopftuchverbot an Grundschulen' ??    Kramp-Karrenbauer (CDU) stimmt zu: 'Kopftücher im Kindergarten oder in der Grundschule haben mit Religion oder Religionsfreiheit nichts zu tun'  ;NOT
70 Jahre Grundgesetz. ??  Darum eine kleine Erinnerung an unsere (EU) Politker:    'Die Bundesrepublik Deutschland ist ein demokratischer und sozialer BUNDESSTAAT.'    'Alle Staatsgewalt geht vom VOLKE aus. […]'  'Die Gesetzgebung ist an die verfassungsmäßige Ordnung […] gebunden.';NOT
Australien: 'Suizid-Versuche in Flüchtlingslagern'  'Mehrere Flüchtlinge verweigern demnach derzeit die Nahrungsaufnahme.'  'Auslöser soll der Sieg der liberal-konservativen Regierungspartei […] sein.'  Echt jetzt? ???????  ;NOT
StracheVideo: 'Ex-Spion enthüllt Hintermänner des Strache-Videos'  'Video bereits im Jahr 2017 entstanden'  'sehr gezielt und bewusst gemacht'  'sehr eindeutig in Richtung EU-Wahlen'  '600.000 Euro an Produktionskosten'  ;NOT
'Man kann sich nicht darauf verlassen, dass das, was vor den Wahlen gesagt wird, auch wirklich nach den Wahlen gilt' - Angela Merkel, 2008     'CDU ist Vertrauen' ... ??;NOT
DasSchafi Kein Bundespräsident hat sich jemals so zum Affen gemacht, wie der korrupte Steinmeier. Dieses Amt wird von Tag zu Tag immer mehr in den Dreck gezogen.  --- ;NOT
Schon wieder mal Waldsterben. Gähn. ;NOT
Habe mich gerade erst bei Twitter angemeldet. Wirklich interessant, was mir hier als erstes vorgeschlagen wird... ?? ;NOT
Jetzt den Wahl-O-Mat zur Europawahl 2019 spielen WahlOMat europawahl eu2019 ;NOT
Im Wahlkampf ist offenbar alles erlaubt.    Stadträtin der Linkspartei tritt als halbnacktres Einhorn auf. ??  ;NOT
70. Jahre Grundgesetz. Happy Birthday! ??  Aber warum diskutiert man jetzt über Frauenquote und Kinderrechte?  'Alle Menschen sind vor dem Gesetz gleich.' (Art. 3 GG) Punkt!  Gleichberechtigung;NOT
Östereich zeigt wie es geht: Kopftuchverbot ??  Sehr gut. Kinder sollen frei aufwachsen können und brauchen keine religiösen Symbole, deren Bedeutung sie noch gar nicht verstehen können.  ;NOT
'Hast Du auch vom StracheVideo gehört? Ganz übel sage ich Dir!'  'Worum geht es dabei denn?'  'Äh... also... keine Ahnung. Aber es ist schlimm! Haben die Medien gesagt.'  ?? Europawahl2019;NOT
Journalismus ist...  wenn ein zwei jahre altes, heimlich gefilmtes Video erst eine Woche vor den Wahlen raus gekramt wird.  StracheVideo;NOT
Warum führen unsere lieben Politiker Geheimverhandlungen zum Migrationspakt? Was sollte da wieder verheimlicht werden? ;NOT
'Wer sich hier nicht benehmen kann, der hat auch kein Aufenthaltsrecht.'  Polizist zitiert sinngemäß deutsches Recht und steht dafür angeblich in Kritik. ??  Asyl Migration Kriminalität ;NOT
Wegen diesem StracheVideo reden jetzt alle über Neuwahlen.  Ich bin auch dafür. Wann tritt Merkel endlich zurück? ??;NOT
IaikaIaika JVermessen Ungebeten1 Ralf__B Nun, es gibt Zahlen, die belegen, daß Pakistan der größte Konsument von Online-Gay-Porn ist.;NOT
Schwul sein ist keine Krankheit. Es ist pervers. Aber für Linke, Rote und Grüne ist Sex mit Kindern und Tiere auch nicht so abwägig. Der Vatikan hat diese Woche klargestellt, dass es nur Mann und Frau gibt. ;HOF
DasSchafi Angst bis zur Halskrause ? Das gleiche Spiel fand mit den Linken statt bis hin zur Überwachung und dass sie keinerlei Erfahrung im'Regieren' hätten. Nun sollen SPD und Linke miteinander.Dieses Missgeschick hatten wir bereits mit Namen SED.;NOT
Na wenn das jetzt mal nicht die Hollywood-Prominenz (und die, die sich dafür halten) auf den Plan ruft...  Apropos, wo steckt eigentlich FeineSahneFickgesicht?  Da muss dringend ein Konzert gegen rrrrächts her! ;HOF
Na da funktioniert der gute alte Journalismus ja doch noch!  Täter aus Deutschland.  Fans von Lok Leipzig.  Hooligans.  Vielleicht noch die Namen?    Wenn doch die übliche Täterklientel bei Gewaltverbrechen nicht immer nur als 'Männer' bezeichnet werden würde... ;NOT
Wie wär's denn zur Abwechslung mal mit echtem Journalismus?  Fakt ist, Europa wird weder Afrika aufnehmen können, noch Afrika zu einem besseren Kontinent machen.  Mehr 'Entwicklungshilfe' führt nur zu noch mehr Korruption.  Neokolonialismus könnte die Probleme Afrikas lindern. ;NOT
Dann hört doch endlich auf mit euren verdammten Monokulturen, dann geht's dem Wald wieder gut! ;NOT
worldwideto darf gerne geblockt werden, diese verdammte Meldedrecksau.  HetzlichenDank;HOF
Ungebeten1 Der ökologische Waldumbau war mal ein Grünes Thema...lange her,  nichts ist passiert!  Heute sind die GRÜNEN damit beschäftigt, das Thema CO2 zu strapazieren und mit Verboten die Bürger zu gängeln.;NOT
Ungebeten1 pepper46477330 In Brandenburg haben die das jetzt endlich erkannt. Es soll mehr Mischwälder geben.;NOT
Ungebeten1 264 Herzchen     So viele kriegt Mica nicht im ganzen Jahr.    Ich glaube, du bist beliebt, du Ossi ??    . ;NOT
Berlins grüner Justizsenator Behrendt...  Mehr muss man nicht wissen.  Der soll lieber nachsehen, ob seine Häftlinge in Moabit vollzählig sind und seinen Sauladen auf Vordermann bringen, da hat er genug Arbeit! ;HOF
MDR_SN 'Prominente', die dringend mal wieder etwas Publicity brauchen.;NOT
MDR_SN Oh, die 'Kulturschaffenden' melden sich wieder zu Wort? Hatten wir alles schon mal! ;NOT
MDR_SN 33 Prominente? Ich kenne mal gerade vier davon. Der Rest braucht wohl wieder etwas PR.  Übrigens: Sollte laut unserer Kanzlerin die Einmischung aus dem Ausland in unsere Wahlen nicht finanzielle Sanktionen nach sich ziehen? Dann mal los.;NOT
MDR_SN Die Görlitzer brauchen sicherlich keine guten Ratschläge vom westdeutschen Juste-Milieu aus gentrifizierten Hochburgen, abgehalfterten Schauspielern aus Hollywood oder linksliberalen Künstlern. Sie wissen selbst, was für ihre Stadt gut ist! Görli;NOT
MDR_SN Die weitesgehend unbekannte C-Prominenz bläst zum Halali gegen die AFD.  Na wenn das jetzt nicht die Görlitzer überzeugt. ??;NOT
Flutschi010 Ungebeten1 BundesGockel merdeux merdeux_ Wenn er dich sieht, kommt er bald wieder.;NOT
Hollywood will dem Ostdeutschen, der die DDR-Propaganda-Diktatur erlebt hat, erzählen wie er zu wählen hat.    ?? LOL  ;NOT
Das mögen wir Ossis nach 43 Jahren SED, dass uns irgendwelche Z-Promis wie im Betreuten Denken der DDR sagen, wen oder was wir zu wählen haben.  Ich weiß im Moment echt nicht, was ich widerlicher finde, euren Bericht oder eure Systemhuren? ;HOF
Ungebeten1 Liebe 'Ossis'. Euch einfach mal ein DANKE! Ihr zeigt uns 'Wessis', dass  Zusammenhalt was bewirken kann. Wir werden folgen - versprochen. Dauert nur n bissl länger ??????;NOT
Ungebeten1 Shiwa_Waltraud Grund genug das Gegenteil zu tun, von dem was die wahlbeeinflussenden C-Promi Hetzer fordern...;NOT
Ungebeten1 93cecc58ff2e400 „.. . Ein Gruß ohne Hass, Ausgrenzung und Stigmatisierung ...“, solche Armleuchter und Heuchler ??! Wer hat mit Hass, Hetze, Halbwahrheiten und verdrehen von Meinungen angefangen? Jede Kritik wurde in die rassistische Ecke ges;HOF
Da muss ich mich anschließen, einfach unfassbar was ist dieses System Profiteure anmaßen ... nur um weiterhin im Rennen zu bleiben Fördergelder abzuzocken und Aufträge zu erhalten. Ideologisch gesteuerte Kampagne. ;NOT
Das sind alles Heuchler, Schleimer und.....den Rest schreibe ich lieber nicht! Jetzt erst recht AfD ?????????? ;NOT
Na, da hat aber einer einen dicken Hals! ;NOT
krippmarie gesperrt.  KHinnek gesperrt.  Lebensformation gesperrt.    Wann fängt Twitter an, Twitter ohne User zu machen? ??  Wenn ich auch sonst gegen staatliche Regulierung bin, bei eurem Verein würde ich glatt 'ne Ausnahme machen.;NOT
UbbelohdeBerlin Die Bonanza-Stiftung bestätigt und unterstützt diese Aussage ??;NOT
Ungebeten1 heuteplus Danke Schnucki ??    Tatü tata;NOT
Für meinen lieben __Vanisch__ , der auf Grund zuviel Wahrheit 7 Tage gesperrt wurde. Er erleidet das gleiche Schicksal wie ich , verraten und getötet von Linken Denuzianten.    Hier sein Gruß ;NOT
"Die Politik der Grünen ist genau das, was sie den 'Populisten' vorwerfen. Nämlich eine der einfachen Antworten.    Problem --&gt; Verbot  Problem --&gt; Verbot  Problem --&gt; Verbot    Verbotspartei";NOT
BundesGockel Luden wie du.    Apropos, was macht dein Häuschen in Blankenese?    Wann ist das Sommerfest mit den Nu... äh Damen?    Hoffentlich hast du den Poolbereich schön geschrubbt, das letztes Jahr war ja eine Ferkelei ??    merdeux Ungebeten1   I;NOT
Ungebeten1 BundesGockel merdeux merdeux_ Aber diesmal keine Tiere im Pool Bereich.  Auch keine Pferde.;NOT
merdeux_ FAZ_NET Der Ceaucescu war auch Kommunist.    Und auch Politiker.    Und auch Millionär.    So wie viele von unseren Politikern.    Satt und gestopft wie eine Weihnachtsgans.    Auf dem Rücken des Volkes.    Wie er geendet hat, wissen wir alle. ;NOT
Die Menschen in Görlitz und überhaupt in der ehemailgen DDR stehen total darauf, wenn ihnen bekiffte Schauspieler und altlinke Schickeria-Sozis aus dem Westen, erklären, was sie gefälligst wählen sollen.;NOT
Salvini wirkt.  Prozess gegen migrantenfreundlichen Bürgermeister in Italien begonnen ;NOT
Eddie_1412 PolizeiSachsen Hier das Video zum Vorfall... Besonders schön der Sprechchor am Ende...! ;NOT
Beim verbieten macht den GrüneKhmer keiner was vor.  Und es gibt einen Unterschied zwischen nicht erlauben wollen und verbieten. Aber die hellsten Mitarbeiter sind ja bei den Die_Gruenen eh nicht beheimatet. ?? ;NOT
Wir Männer..... Was wir uns so alles rausnehmen!    Wenn es euch stört, liebe Damen, dass Männer bei den von ihnen mitgezeugten Föten mitreden wollen, dann lasst die Männer nicht rein! So einfach ist das Leben! ;NOT
heuteplus 'immer noch'?    Nein Leute, auch weiterhin!    Manche andere können machen was sie wollen, aber deswegen lasse ich mich nicht zwingen, es gut zu finden.    Ich finde es nicht gut und das bleibt auch so!;NOT
Homosexuelle gegen Islamophobia  Wo kommt nur die ganze Blödheit in Europa her ?     Warum steigen solche Figuren nicht gleich in den Tigerkäfig und beweisen das der Tiger nur spielen will.     Islamisierung ReligionofPeace ;HOF
Heide_Anna Immer die Gesellschaft schön spalten und partikularisieren - damit die Menschen durch die Globalisten richtig fertig gemacht werden können. ReaktionäreStrohdummeLinke;HOF
Ich finde es nach wie vor wider die Natur und nehme mir die Freiheit heraus, dies zu sagen.  Man kann mich dafür hassen, aber das ist meine Meinung. ;NOT
AfD zur Klimadebatte: Das Vorbild der Grünen 'ist China zur Zeit der Kulturrevolution mit Millionen von Toten' ;NOT
... - was ist ein 'missverständliches Signal in die Welt hinaus'? Hier ein unmissverständliches Signal, Wahlbeeinflussung, obwohl im sog. Wahl-Appell kein Name und Partei genannt werden, wird hier beides sofort nachgesch., MSM eben ??????????  Quelle MoPo Dresden v.  11.06.19 ;NOT
Yeaaaahhh...!!! ??????????Genau meine Ansage ??Einfach super ?? ;NOT
Wer Trekkingsandalen mit Tennissocken trägt, hat die Kontrolle über sein Leben verloren.;NOT
1. Das Spiel heißt vielleicht bei Besatzerkindern so, bei Deutschen nennt man es Name-Stadt-Land  und  2. wird da nicht nach Politikern gefragt.  3. Haben Sie sich wahrscheinlich verhört, es ging bestimmt um Absteiger des Jahres mit 'B', da wäre jedes Kind auf Barley gekommen. ;NOT
Find ich irgendwie witzig, wenn ein schwuler Gesundheitsminister feststellt, dass Schwulsein keine behandel-/heilbare Krankheit ist.  Ja was soll er auch sonst sagen?  'Ich bin schwul, aber ansonsten bin ich soweit okay.'? ;NOT
Die eine zu dumm, um ein Gesetz zu verstehen, der Deutschlandhasser zu dumm, die Regierungsverhältnisse in Thüringen zu kennen, da kannst du gleich den Hund die Leberwurst bewachen lassen, das verspräche mehr Erfolg. ;NOT
Liebe Görlitzer, immer mehr “Prominente“ halten Euch für total verblödet und glauben, dass Ihr ohne deren Ratschläge nicht mal in der Lage seid, einen Bürgermeister zu wählen. Vor der Wahl einfach nochmal an diese dreiste Bevormundung denken! Görlitz;NOT
KatrinHLeipzig1 MatthiasMeisner Ich denke der Schlesier wollte einfach seinen Verlust der Heimat zum Ausdruck bringen.  Es tut manchmal gut den Schmerz über einen Verlust anderen gegenüber zu äußern.    Warum sie das erschreckte, verstehe ich nicht..;NOT
MatthiasMeisner Schon mal darüber nachgedacht, warum der mitteldeutsche Rundfunk 'MDR' heißt, ihr Schlaumeier... Natürlich war der östliche Teil hinter der Oder/Neisse-Grenze früher deutsch. Das ist doch nichts mehr, als eine historisch korrekte Festste;NOT
Ungebeten1 Pat22344 Auf den Punkt gebracht ????;NOT
Ungebeten1 DieVereintenIrren oder  DieVereinigtenVerwirrten;NOT
Keine Männer, kein Nachwuchs.  Fensterplatz letzte Reihe in Bio gehabt, oder was?  Und im Übrigen rede ich mit, wo ich will.  Ende der Durchsage. ;NOT
Wenn Gretchen Doppelkarre dann doch nicht Kanzlerkandidatin werden sollte, dann wird wohl der Posten des Fraktionschefs bei der CDU frei.  Frag nach bei Volker Kauder! ;NOT
Was jetzt, Herr rbrinkhaus?  Da eine Mehrheit selbst innerhalb der CDU AKK als Kanzlerkandidatin für ungeeignet hält (was sie ja auch ist), haben Sie sich mit Ihrer Festlegung auf Kramp-Karrenbauer sehr früh sehr weit aus dem Fenster gelehnt! ;NOT
An alle Türken, die meine Mutter ficken wollten: geht nicht, sie ist vor einigen Jahren verstorben.  Anschaffen war sie auch nicht, den Hurensohn könnt ihr euch also auch sparen.  Bastard?  Vergesst es, bin biodeutsch.  Schwul?  Ist höchstens eure Sprache!  TurksAreComingForIceland;HOF
So ein Framing Dreck am frühen Morgen. GroKo hat nur noch 36 % , lt. Umfrage, beide Parteien verlieren dramatisch in der Wählergunst und 1003 befragte Personen sind repräsentativ.??????? ;NOT
Ungebeten1 StoergroesseM 0Siegfried Twitter Anani ist irgendwas mit mutter und sikerim irgendwas mit ficken. Aber so gut ist mein türkisch auch wieder nicht. ?????;HOF
Notabaris GuidoHeidkamp smuellermdb akk Mir reicht schon der Profiltext, da habe ich genug Vorstellung wie Guido aussieht. ;NOT
TSG1909 Notabaris GuidoHeidkamp smuellermdb akk Mit Hardrock ist sicher Grönemeyer gemeint und 'sanfte Balladen' sind 'Best of Kuschelsongs' ??;NOT
Ungebeten1 chrisjuko ??es geht doch nichts über gepflegte Konversation,auch wenn nur einseitig gepflegt;NOT
Ungebeten1 DarkCat90 Das ist mal eine klare, deutliche und ehrliche Ansage!????;NOT
Wie naiv kann ein erwachsener Mensch eigentlich sein?  Wenn ihr smuellermdb gelesen habt, dann wisst ihr Bescheid!    'Klarname' oder auch die Einladung an den linken Abschaum, dir Haus und Auto abzufackeln. ;HOF
Ungebeten1 StoergroesseM 0Siegfried Twitter Die stehen irgendwie auf diese Inzestsachen;NOT
???? ?? ?? ?? ?? ?? Sehr gut, diesen türken muss man die Grenzen zeigen. ?? ?? ;HOF
Ungebeten1 So lange jemand Grüne Bürgerlich nennt, halte ich in Deutschland alles für möglich!;NOT
Ungebeten1 CDU-Senilioren ...;NOT
TBreitschneider pepper46477330 Ungebeten1 KHinnek Ich war kein Einwohner, nur Besucher in den 70-80zigern. Der Unterschied war ziemlich krass. Mein Vater ist vorn Mauerbau geflüchtet und meine Mutter hatte immer Angst, sie lassen uns nicht mehr raus. ;NOT
Unser Deutschland lassen wir uns nicht von unserem Regime stehen  Umvolkung ;NOT
soisset    Aus aktuellem Anlass :    Wollen Sie Neuwahlen?;NOT
'Promis unterschreiben Appell an Wähler in Görlitz ... u.a. Daniel Brühl, Désirée Nosbusch, Marius Müller-Westernhagen'    Steckt eure Nasen gefälligst in etwas anderes rein. Meinetwegen in Kokain.  ;NOT
Ein Mann aus Niger...    Nun sind sie halt da... ;NOT
czarymarybum777 cc Ungebeten1;NOT
Ungebeten1 Einfache und grundsolide Mathematik:    Die sinnlose Ansammlung von Lebensjahren führt nicht zwangsläufig zu Altersweisheit. Gell, Herr polenz_r;NOT
WELTnews Super,da können die Herrschaften selber lesen,was man über jeden einzelnen in der Regierung hält und denkt.????;NOT
"CDU-Werkstattgespraech-Versprecher von AKK bringt nicht nur Deutschland zum Lachen. ;-) ";NOT
pepper46477330 KHinnek Iiiiiiccchhh kenne die noch!!!! ?? ?? Süßigkeiten aus einer (für mich noch 'heilen') Zeit/Welt. Vor allem die 80er Jahre. Habe mal was darüber geschrieben in meinem Blog ;NOT
Flüchtlinge begrabschen Kinder in Essener Freibad ;NOT
Heute mal für euch eine Tour durch den Harz ;NOT
Ungebeten1 wir müssen froh sein das er den dritten Weltkrieg nicht ausgelöst hat;NOT
cCcKAMRANcCc Hurensohn__Bot femaleaga Nicht so homophob sein. ??    Integrier dich doch besser. Schlimm mit euch 58 Jahre im Land und integriert wie ein Eisbär im Regenwald.;NOT
Kamran ist nicht wie andere Türken.  Kamran ist nämlich noch viel dümmer!  Ja, das geht!  Wahrscheinlich hat ihn die Zeichenbegrenzung davon abgehalten, auch noch die Mutter von Platinmensch ficken zu wollen.  Ein ganz besonderer Zeitgenosse! ;HOF
Ungebeten1 Hatte ihm was ähnliches geschrieben, zu einem anderen Erguss seinerseits, jetzt hat er mich geblockt. ??????  Uffbasse Grossmeister Zopfgedöns nicht das du der nächste bist. ??  ;HOF
Ungebeten1 Polenz ist der Karl Lauterbach der CDU. ??;NOT
Technik_u_Welt Wenn sexuell unterversorgte alte Schachtel mit Aufmerksamkeitsdefizit Sie jetzt treffend beschreibt, dann lassen Sie es mich wissen.  Oder auch nicht.;HOF
Technik_u_Welt Da war er wieder, der Pflegenotstand.    ??????;NOT
Technik_u_Welt Offensichtlich nennen Sie nicht nur Nazis, sondern alle Menschen, die nicht Ihrer Meinung sind, Nazi;NOT
Die praktische Lösung für 'zivilen Ungehorsam' in Frankfurt. EndeGelaende FridaysForFuture HambiBleibt hambacherforst ;NOT
Es kommt in eine Stadt ganz in euer Nähe! ;NOT
Ich hab doch gesagt, er soll OHNE Kippa dahin fliegen! ;NOT
Ein Nobelpreis ist auch nicht das, was er mal war. ;NOT
Von einem Heer von manipulierten Idioten beliebt zu sein sehe ich als überschaubares Kompliment an.... ;NOT
Wenn im Stammbaum, welcher kreisförmig ist, auch noch ne Ziege vorkommt.    ???? ;NOT
Ungebeten1 Platinmensch Fußball interessiert mich nicht,   bin aber trotzdem für die sympathischen Wikinger  Iceland Island ;NOT
Ungebeten1 The best Religion is no Religion! Hat nur Ärger in der gesamten Menschheitsgeschichte eingebracht!;NOT
dtpmaker Ungebeten1 Das Stammklientel der Ökoextremisten kann man sicher nicht umstimmen, aber viele, die den Hype jetzt aus Unwissenheit mitmachen.;NOT
Ungebeten1 Die Scheinheiligkeit mancher Christen, die ihr Ego über die christlichen Werte stellen, sagt alles. Habe einen von der CDU gegenüber, Straße eng, Hauptsache unsere Ausfahrt zuparken damit kein anderer mehr fahren kann und sich noch aufregen. ;NOT
Es wird immer homophober in Deutschland. Welche Bevölkerungsgruppen sind denn ihm dafür verantwortlich? ??    (Das Kerlchen da oben reagiert empfindlich auf Türkei-Kritik) ;NOT
Hallo Karl, nichts läge mir ferner, als Mitleid o. Schadenfreude für eure Trümmertruppe zu zeigen.  Falls du glaubst, dass jemand noch die Sozen braucht, dann hältst du wahrscheinlich auch Fußpilz für etwas Essbares aus dem Wald.  Grüß mir Andrea und ein herzliches bätschi! ;HOF
Ungebeten1 TheoWiesengrund Wieder so ein erbärmlicher Wicht der jeden der nicht seiner Meinung ist als Nazi beschimpft, selbst aber nicht bemerkt das er der Nazi ist.;HOF
Ungebeten1 Ofenschlampe Volker Pispers: 'Mein Herr, sind Sie wirklich der Meinung daß jemand, der zu dumm ist für den Hauptschulabschluß das gleiche Stimmrecht haben sollte, wie Sie??';HOF
Ungebeten1 MoebusAnne ....dieses verlogene, grünversiffte Pack von Lügner, Hetzern und Volksverdummern gehört der Prozeß gemacht. Natur vernichten ist ihr Handeln und Tun!;HOF
Contbau BKsoll Ungebeten1 Es geht gar nicht darum, was sie kosten. Es geht darum, dass es für sie AUSGEGEBEN wird! Denn wenn es für sie ausgegeben wird, dann nimmt es woanders auch wieder jemand ein! Z.B. der Vermieter oder der Sozialdienst oder die Ki;NOT
BKsoll Ungebeten1 Ach was! FakeNews   ;NOT
Kachelmann '... die Unseriösität der Leugner eines anthropogenen Klimwandels ...'?  Sie müssen auch nach der Seite ausschlagen, um Ihr Lager nicht zu vergrätzen?  Ich kenne kein nachvollziehbares Argument für den anthropogenen Klimawandel. Vielleicht kön;NOT
Ungebeten1 FritzvonSteiner Verfluchte Heuchler.;NOT
Ungebeten1 BKsoll 'Bildung'.  Ein Doktor der Soziologie oder ein Diplom Sozialpädagoge kann einem Müllman oder einer Kassiererin intellektuell wohl kaum das Wasser reichen.  Nachplappern staatlicher Propaganda ist eben keine intellektuelle Leistung.  Da;HOF
Ungebeten1 Und heute ist ein EU-Preis nach dem Irren benannt ...    ;HOF
BKsoll Ungebeten1 Um so schlimmer, wenn man trotz der höheren Bildungsabschlüsse zu blöd ist sein Wissen in der Praxis anzuwenden und auszurechen was uns die Asylbetrüger kosten, und dass diese selbst die Kosten nie erwirtschaften werden.    ;HOF
Diejenigen, welche einen solchen Scheiss rauslassen könnte man noch verkraften. Aber dass man damit Millionen blinde Waehler findet ist das Schlimme und sollte zu denken geben. ;NOT
merdeux_ _FriedrichMerz Herr Merz, was wollen Sie tun, um das zukünftig verhindern?    Kocht Ihnen nicht auch das Blut, wenn Sie das lesen?    So was nennt man Mitgefühl.    CDU     . ;NOT
Jetzt haben auch die letzten Linken erlangt, dass sich Klimaschutz prima zur Durchsetzung der linken Agenda nutzen lässt. Wenn sie das miteinander verbinden, sind sie die eigentlichen Klimasünder! Absturz Klimareligion   ;NOT
Übrigens, die Menschen, die heute hoheitsvoll darüber schwadronieren, wie wichtig 'Willkommenskultur' wäre und besonders zu Pfingsten ihre christliche Attitüde heraushängen lassen, sollten sich einmal vor Augen führen, wie wir Germanen vor über 1000 Jahren christianisiert wurden.;NOT
Lenni, der vor fünf Jahren 'beigetreten' ist und wahrscheinlich in weiteren fünf Jahren volljährig sein wird, ist ein weiteres Beispiel dafür, was passiert, wenn man Kinder freitags demonstrieren lässt, anstatt ihnen Bildung einzubläuen. ;NOT
Hinweis an Meldemuschis und Zensurschnepfen! Ich stelle mit diesem Tweet bloß ein Frage! Lasst mich also bitte weiter tweeten!  Auf welche Weise dienen die Russland-Sanktionen und die Milliarden Entwicklungshilfe an China dem Wohle des deutschen Volkes und wenden Schaden von ihm?;HOF
Unter dem Hashtag TurksAreComingForIceland kann man sehen, warum viele Menschen Türken nicht leiden können. Eine Volksgruppe, die sich überall auf der Welt wie eine offene Hose aufführt.;HOF
Die wichtigste Frage dürfte sein: Hat sich der Sultan aus Ankara auch angesagt und vor allem, spielen die Türkenmuschis überhaupt in kurzen Hosen?  Nicht, dass sie mit Schnupfen wieder abreisen! ???  Ach so, dass ich für die Wikinger bin, ist klar?! TurksAreComingForIceland;HOF
Ungebeten1 Wie 'Biedermann und die Brandstifter' man jubelt denen zu die einen abschaffen wollen;NOT
Bremen wird das bekommen, was es verdient. ;NOT
Linksfraktion voglerk Die afd ist nicht Schuld am zunehmenden Judenhass, denn sie hat die grössten Judenhasser nicht ins Land importiert.;NOT
Die Tante schreibt in ihrer Vita: 'Hasspropaganda wird geblockt.'  Und dann so ein Tweet...  Und im Übrigen bin ich nicht nur für ein Verbot der Hisbollah, die gesamte Moslem-Sekte sollte als verfassungsfeindlich verboten werden. ;HOF
Guten Morgen,  für viele ist heute am Pfingstmontag arbeitsfrei, daher möchte ich all diejenigen besonders grüßen, die (wie ich) heute arbeiten (müssen), um das Narrenschiff am Laufen zu halten.  Und denkt dran, in fünfeinhalb Monaten öffnen die erste Weihnachtsmärkte...  Hohoho.;NOT
Ungebeten1 Das einzige Glück der Linksfraktion ist, dass Lügen nicht verfassungsfeindlich sind.;NOT
Linksfraktion voglerk Seid ihr so blöd oder tut ihr nur so?  Sie wissen genau wer die Judenhasser in Deutschland sind! Die Merkel Gäste! Aber so müsstet ihr ja zugeben das eure Flüchtlingspolitik für den Arsch ist!;HOF
Ungebeten1 alterdonauwels Es scheint, als ob ein kranker Zeitgeist den Heiligen Geist abgelöst hat.;NOT
Muss ein Einzelfall sein, Timmermanns Sozen haben doch die Europawahl gewonnen ?? ;NOT
Was glaubt ihr ?   Könnte die SPD mit Buschkowsky und Sarrazin als Doppelspitze zu neuen Höhen aufsteigen ?;NOT
Früher feierte man zu Pfingsten, dass der Heilige Geist über die Menschheit kam, heute feiert man eine 16jährige Autistin, die glaubt, sie könne CO2 sehen, mit einem Ehrendoktortitel.  Demnächst wird uns Greta mit dem Heiligen Klimageist beglücken.  Wir sind verloren...;HOF
Daumen drücken?  Wie soll das gehen?  Merkel kann doch bloß Raute... ;NOT
Auch Kamerun darf mal verlieren. ??? ;NOT
LESENSWERT und zwar der gesamte Strang. ???????? ;NOT
Beschreibe 'beliebt'!    Wenn mir pausenlos von Menschen auf die Schultern gehauen wird, die zu dumm sind, sich selbst die Schuhe zuzubinden, mich eine gigantische ideologisierte Klimaprofiteur-Industrie pausenlos pusht und unfähige Politiker mit Denkverboten mich hofieren... ;HOF
